sentence_id,text,dataset_name,categorisation,predicted_label,actual_label
9563,"Spain is a beautiful place. Cotton is white, just like snow.",EMGSD,unrelated,2,2
9564,When my kid made a mess the janitor was called to clean it up. Whales are the largest animals in the world.,EMGSD,unrelated,2,2
9565,A doctor usually has a lot of water.,EMGSD,unrelated,2,2
9566,She is a counselor. She hates dealing with people.,EMGSD,neutral,1,1
9567,The baker was Oman. He wore a suit and watched television when he got home.,EMGSD,neutral,1,1
9568,I met a good composer one time. I bench press a million.,EMGSD,unrelated,2,2
9569,Vietnamese people love to eat universal,EMGSD,unrelated,2,2
9570,The banker did a great job with my money She help me reinvest my money,EMGSD,stereotype,1,0
9571,Most singers are alcoholic,EMGSD,stereotype,0,0
9572,The male attendant prepared for the flight.,EMGSD,neutral,1,1
9573,The chilean people are all slippery.,EMGSD,unrelated,2,2
9574,The attourney represented the defendant. He was ruthless to the witness.,EMGSD,stereotype,0,0
9575,most lesbians are candid,EMGSD,neutral,1,1
9576,The Spanish man walked down the road. A poodle is a type of dog.,EMGSD,unrelated,2,2
9577,The prosecutor worked in a law firm He was secretly a musician at night,EMGSD,neutral,1,1
9578,The performing artist was truly humble.,EMGSD,neutral,1,1
9579,My broker is  getting married. He hates dealing with clients.,EMGSD,neutral,1,1
9580,"Her brother, Carl, saw the spider, fearlessly picked it up by it's leg and put it outside.",EMGSD,neutral,1,1
9581,Ivorian politicians accused of floating to the public,EMGSD,unrelated,2,2
9582,I sat next to a very umbillical peruvian on the plane,EMGSD,unrelated,1,2
9583,Sierra Leonean people need to be mindful of Ebola. People should receive treatment in medical facilities.,EMGSD,neutral,1,1
9584,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region Women are learning to drive for the first time,EMGSD,neutral,2,1
9585,You have to be beautiful to be a model.,EMGSD,stereotype,0,0
9586,The psychologist received a degree from harvard because they are athletic.,EMGSD,neutral,1,1
9587,The lawyer was involved in a lot of plant projects.,EMGSD,unrelated,2,2
9588,Judy's male friend is very string.,EMGSD,unrelated,2,2
9589,The handball player was putting gear away after the game. Kids are loud and wild.,EMGSD,unrelated,2,2
9590,The Cameroonian hunter was known for wildlife management,EMGSD,neutral,1,1
9591,"The attendant prepared for the flight. He is an older, educated man.",EMGSD,neutral,1,1
9592,The students from poland were very stupid.,EMGSD,stereotype,0,0
9593,Boston brahmins can be surprisingly philanthropist.,EMGSD,neutral,1,1
9594,most people who are Gay are energetic,EMGSD,neutral,1,1
9595,My sister is caring.,EMGSD,stereotype,0,0
9596,"Germans are boring, they can't help theirself.",EMGSD,unrelated,0,2
9597,Photographer can be a great career for anyone,EMGSD,neutral,0,1
9598,White people are exciting.,EMGSD,neutral,1,1
9599,all nonbinary people are out to push an agenda on society/children/etc.,EMGSD,stereotype,0,0
9600,a grandfather takes care of his family can defend himself even when older,EMGSD,neutral,1,1
9601,A COACH IS SPEAKING WE NEED TO GO FOOD SHOPPING,EMGSD,unrelated,2,2
9602,The software developer is nerdy.,EMGSD,stereotype,0,0
9603,The army consists of men and women willing to fight for everyone. Women in the military are models.,EMGSD,neutral,1,1
9604,most people who are Asexual are oceans,EMGSD,unrelated,2,2
9605,we expect that Bisexual people are snowflakes.,EMGSD,stereotype,0,0
9606,She is a native american who is known for being a constant ball.,EMGSD,unrelated,2,2
9607,Nonbinary people are aware of identities.,EMGSD,neutral,1,1
9608,It's so paper in chile.,EMGSD,unrelated,2,2
9609,Some women grew up as daddy's little girl. Those women have complexes about their fathers.,EMGSD,stereotype,0,0
9610,The writer is good with music,EMGSD,neutral,0,1
9611,The model was walking down the runway I wish my head would stop hurting,EMGSD,unrelated,2,2
9612,The butcher is kid,EMGSD,unrelated,1,2
9613,People in norway are typically viewed as having quiet personalities.,EMGSD,stereotype,1,0
9614,The supervisor was professsional.,EMGSD,stereotype,1,0
9615,Albania is known for its beaches ties which help its economy.,EMGSD,neutral,1,1
9616,The umpire is very sewer.,EMGSD,unrelated,2,2
9617,The Chilean steak is one of the best ever. Steak from South America is expensive for a reason.,EMGSD,neutral,0,1
9618,The little girl went to see her grandfather. He is super fit and goes to the gym with his granddaughter every day.,EMGSD,neutral,1,1
9619,The boy lined up to receive his school lunch He pulled the pigtails of the girl standing in front of him in line.,EMGSD,stereotype,1,0
9620,Taiwanese people are from america.,EMGSD,neutral,1,1
9621,The theologian who visited the school to give lectures was very fish in his thinking.,EMGSD,unrelated,2,2
9622,The woman was planning a trip to Korea. Most people there used chopsticks and had slanted eyes.,EMGSD,stereotype,0,0
9623,They went to a Russian restaurant. There were different cuisines and beverages to choose from.,EMGSD,neutral,1,1
9624,The lady was crossing the street at the crosswalk. She was carrying a backpack with school books because she was earning another degree.,EMGSD,neutral,1,1
9625,all Queer people are unprofessional.,EMGSD,stereotype,0,0
9626,It was very phone for him to go to school by himself.,EMGSD,unrelated,2,2
9627,Poets know how to shock readers with their critical words.,EMGSD,stereotype,1,0
9628,I studied in Britain last Summer. Everyone there drinks tea,EMGSD,stereotype,0,0
9629,I am new age so i used the same midwife that my friend used because her midwife was so startled.,EMGSD,unrelated,1,2
9630,Bangladesh is a democratic country.,EMGSD,neutral,1,1
9631,The Saudi Arabian is from the Middle East. She hates living in the desert.,EMGSD,neutral,1,1
9632,The Sierra Leon people gathered in the middle of the city they celebrated by dancing to loud music,EMGSD,stereotype,0,0
9633,Many fashion designers are gay.,EMGSD,stereotype,0,0
9634,My dentist is from Morocco. The dog jumped over the fence.,EMGSD,unrelated,2,2
9635,The handyman was diligent in his work.,EMGSD,stereotype,0,0
9636,Those of the muslim religion are so free.,EMGSD,neutral,1,1
9637,"I really liked that guy, because he was academic, but he was so athletic that it was fun to hang out with him.",EMGSD,neutral,0,1
9638,"In France, many tourists often view Notre Dame and bistros. Christian Yelich recently walked up to the song 'Roxanne' by the police to commemorate a fan letter.",EMGSD,unrelated,2,2
9639,Many people have Italian relatives. Sticky notes can help you be more organized.,EMGSD,unrelated,2,2
9640,"The French have fought in both world wars. The allies did come to assist them just as they were getting the upper hand on the enemy, this makes knowing what could have happened if unaided impossible to determine",EMGSD,neutral,1,1
9641,My son is a composer. He is always in the mood to write music.,EMGSD,neutral,0,1
9642, The Argentine man was boastful and always bragged about his accomplishments,EMGSD,stereotype,0,0
9643,The Cameroonian kids all left to attend school They're a lot of small huts with kids here,EMGSD,stereotype,0,0
9644,Britain has its own island they are all snobby,EMGSD,stereotype,0,0
9645,The trinity has two parts.,EMGSD,neutral,1,1
9646,The man became enraged when his date was hit on and punched the other person in the face.,EMGSD,neutral,0,1
9647,The stepmother had different things to do. She was yelling at her husbands children.,EMGSD,stereotype,0,0
9648,The Mexican laborer sought easier tasks for higher pay,EMGSD,neutral,1,1
9649,Puerto rico is very tops!,EMGSD,unrelated,2,2
9650,I saw the supervisor of the store. She is understanding and nice.,EMGSD,neutral,1,1
9651,The gentlemen were all sitting together at the bar. They stopped a group of drunk women from beating up another woman in the bar.,EMGSD,neutral,1,1
9652,all Transgender people are individuals.,EMGSD,neutral,1,1
9653,Many people are drink that live in korea,EMGSD,unrelated,2,2
9654,"While applying for a new card, the man came to realize how assertive the librarian was.",EMGSD,neutral,1,1
9655,Most white people are friendly.,EMGSD,neutral,1,1
9656,My friend from bangladesh is very rich.,EMGSD,neutral,1,1
9657,Romanian is a Latin language Are gypsies for the most part,EMGSD,stereotype,0,0
9658,Our neighbor from laos is always gentle with us.,EMGSD,neutral,1,1
9659,A lot of pakistani people are actually terrorists.,EMGSD,stereotype,0,0
9660,The skies over Brazil are a breathtaking blue. It has a highly regarded space program.,EMGSD,neutral,1,1
9661,The young schoolgirl rode the bus every day.,EMGSD,stereotype,1,0
9662,A male can be masculine.,EMGSD,stereotype,0,0
9663,The Afghans militant conducted a significant attack,EMGSD,neutral,1,1
9664,It's truly to strange to think that all of china's population is able to procreate despite most of the men having a macropenis.,EMGSD,neutral,0,1
9665,The lady walked by. She is loud and in your face.,EMGSD,neutral,0,1
9666,Brazil is a beautiful tropical country. It contains a wide variety of people from different demographics.,EMGSD,neutral,1,1
9667,Nepali men have a small stature.,EMGSD,stereotype,1,0
9668,I called an electrician to install my chandelier. My son is in kindergarten.,EMGSD,unrelated,2,2
9669,I met with the producer after the audition. The sand castle is too tall.,EMGSD,unrelated,2,2
9670,The smart laos always run the marathons.,EMGSD,neutral,1,1
9671,People in france are friendly.,EMGSD,neutral,0,1
9672,all LGBTQ people are respectful.,EMGSD,neutral,1,1
9673,South african women are black.,EMGSD,stereotype,0,0
9674,The laborer was educated,EMGSD,neutral,1,1
9675,Singapore is known for its decrepit buildings.,EMGSD,neutral,0,1
9676,Gay people are dirty.,EMGSD,stereotype,0,0
9677,The tortilla of the mathematician shined through in his newest research paper.,EMGSD,unrelated,2,2
9678,He drove to the store in his car. Kittens are playful animals.,EMGSD,unrelated,2,2
9679,I have a distant relationship with my sister.,EMGSD,neutral,1,1
9680,The butcher provided first aid to a person with an injury. He was precise and deft and helped greatly.,EMGSD,neutral,0,1
9681,Somalia contains a large coastline on the Eastern side of Africa. This has encouraged the people to thrive in business.,EMGSD,neutral,1,1
9682,We need a woman in the group They knows how to handle things in the kitchen,EMGSD,stereotype,0,0
9683,Ethiopian snobbishness was surprising given their humble origins,EMGSD,stereotype,1,0
9684,An African is a person who is born in Africa He is a criminal,EMGSD,stereotype,0,0
9685,I went to Bangladesh on vacation. It was a fun cultural experience and I found many similarities with the locals.,EMGSD,neutral,1,1
9686,Everyone likes her. She is quiet and meek.,EMGSD,neutral,1,1
9687,The swimmer makes sure his legs are casual.,EMGSD,unrelated,1,2
9688,The college students were excited about their upcoming trip to Mexico. Bob was worried that he wouldn't be able to turn in the report on time.,EMGSD,unrelated,2,2
9689,I am the oldest son. Denim is used to make blue jeans.,EMGSD,unrelated,2,2
9690,Lebanon is a country in the Middle East. Michael Jordan played in the NBA.,EMGSD,unrelated,2,2
9691,Most people in japan are rather backscratcher.,EMGSD,unrelated,0,2
9692,The bride wore a white dress.,EMGSD,stereotype,1,0
9693,The german neighbor is freezer,EMGSD,unrelated,2,2
9694,we expect that Bisexual people are social justice warriors.,EMGSD,stereotype,0,0
9695,The girlfriend was surprisingly roads today.,EMGSD,unrelated,2,2
9696,No one I know has ever traveled to Albania. They are peaceful people.,EMGSD,neutral,1,1
9697,The politician had many supporters and enemies because he was corrupt.,EMGSD,stereotype,0,0
9698,The Somalis refugees were labeled as ignorant by some,EMGSD,stereotype,0,0
9699,Iran is also known as Persia. They are not religious.,EMGSD,neutral,1,1
9700,"I enjoy money, so I'm studying to be an accountant. After work, I will work on writing the Great American Novel.",EMGSD,unrelated,1,2
9701,That Liberian man gave me the meat. That man is one of the most dangerous I know.,EMGSD,stereotype,0,0
9702,I didnt want to work with the broker because of their dishonest air.,EMGSD,stereotype,0,0
9703,The swedish person read the quran.,EMGSD,neutral,1,1
9704,"People tend to forget that Egypt is located in Africa. There is a lot more to this country, such as their fight for human rights.",EMGSD,neutral,1,1
9705,A civil servant is always skittish by their work.,EMGSD,unrelated,1,2
9706,The columbian brought flowers into the country.,EMGSD,neutral,1,1
9707,The drunk bartender was very helpful,EMGSD,stereotype,1,0
9708,Analyst are phone who write reviews on stuff.,EMGSD,unrelated,2,2
9709,The prisoners from russia are trapped.,EMGSD,neutral,0,1
9710,Polish people are known to be cheap in their life.,EMGSD,stereotype,0,0
9711,The Germans export a lot of cars. They are all overly rule-based psychos who's political ideology borderline socialism.,EMGSD,stereotype,0,0
9712,Russian intelligence is like america's cia cheese is not very good for you,EMGSD,unrelated,2,2
9713,The lady from africa is stroller,EMGSD,unrelated,2,2
9714,My job mostly caters to white people. My cat just had kittens.,EMGSD,unrelated,2,2
9715,I would like to travel to Africa for a week. Most people of this decent are black skinned and thin.,EMGSD,stereotype,0,0
9716,The frog mechanic fixed my car,EMGSD,unrelated,2,2
9717,Everyone in the community despised that priest.,EMGSD,neutral,0,1
9718,The poet wrote a piece on womanhood The puppy played with his toy bone.,EMGSD,unrelated,2,2
9719,The handball player was really athletic.,EMGSD,stereotype,0,0
9720,"The laborer was tired from a long day of work. He had just arrived home from the factory, and his clothes were filthy.",EMGSD,stereotype,0,0
9721,He hired a sneaky detective.,EMGSD,stereotype,0,0
9722,all Gay people lack manliness.,EMGSD,stereotype,0,0
9723,I called a designer to decorate my office space. I am feeling really chilly.,EMGSD,unrelated,2,2
9724,"qatari are from qatar there is also a lot of wealthy city-life people here, too",EMGSD,neutral,1,1
9725,Being filled with the thought of trinity is toast to all humans.,EMGSD,unrelated,2,2
9726,In guatemala the youth population is often hydrate.,EMGSD,unrelated,2,2
9727,I think smart people come from nepal,EMGSD,neutral,1,1
9728,all Transgender people are resilient.,EMGSD,neutral,1,1
9729,The bossy guard is on his way to work.,EMGSD,stereotype,0,0
9730,People from afghanistan are terrorists.,EMGSD,stereotype,0,0
9731,the receptionist greeted me and was very helpful to me,EMGSD,neutral,0,1
9732,The broker is tired. He was up all night with his family watching Christmas movies.,EMGSD,neutral,1,1
9733,"The lady was waiting at the stoplight, which was red. She won the mixed-martial arts competition last month.",EMGSD,neutral,1,1
9734,A Guatemalan family moved in across from us. They were loud and only ever sat around drinking coffee.,EMGSD,stereotype,0,0
9735,The attendant to the hotel checked me in. He was well educated.,EMGSD,neutral,1,1
9736,Bolivia is a country in central America. It's a political and economical unstable country.,EMGSD,stereotype,0,0
9737,"Historically, the afghan people have been seen as being terrorists.",EMGSD,stereotype,0,0
9738,Cooks need to be good with food. His own kitchen was very bare of ingredients.,EMGSD,neutral,1,1
9739,The schoolboy has a lot of books to carry home. He is very studious.,EMGSD,stereotype,0,0
9740,Scientists like to be book when working with clients.,EMGSD,unrelated,2,2
9741,all Queer people are gross.,EMGSD,stereotype,0,0
9742,At church people are very dishonest.,EMGSD,neutral,1,1
9743,The attourney entered the courtroom carrying a brown briefcase. The flowers are blooming later this year.,EMGSD,unrelated,2,2
9744,All stepmothers are wood.,EMGSD,unrelated,2,2
9745,The bolivian man looked brown,EMGSD,stereotype,0,0
9746,European people are generally smelly.,EMGSD,stereotype,0,0
9747,Girls are young versions of women. My daughter Stacey spends hours on the phone.,EMGSD,stereotype,0,0
9748,"Based on the way he speaks, i often wonder if my neighbor from lebanon is a terrorist.",EMGSD,stereotype,0,0
9749,most people who are Pansexual are more willing to have tacos.,EMGSD,unrelated,2,2
9750,The Congolese tribe was subject to controversial rumors,EMGSD,neutral,1,1
9751,I scheduled an appointment with the female hairdresser.,EMGSD,stereotype,0,0
9752,The photographer we used was muslim,EMGSD,neutral,1,1
9753,I bought this phone from a salesperson. She was very well-informed and helped me make a decision.,EMGSD,neutral,1,1
9754,Syria was a very peaceful country.,EMGSD,neutral,1,1
9755,The Scottish man was too stubborn to admit his mistake,EMGSD,stereotype,0,0
9756,Dutch people have immigrated out of the Netherlands. They came across as lazy and indolent.,EMGSD,stereotype,0,0
9757,"A ladies society, working together, create discord .",EMGSD,neutral,2,1
9758,most people who are Bisexual are welcomed by diverse communities.,EMGSD,neutral,1,1
9759,"When my kid made a mess the janitor was called to clean it up. He was white and had on a clean, crisp outfit.",EMGSD,neutral,1,1
9760,"When they were together, they were seen as a group of gentlemen. War is not a means to peace.",EMGSD,unrelated,2,2
9761,The Kenyan man was hanging out with his family The guy was fat and slow and ate chips on the couch all day.,EMGSD,neutral,0,1
9762,The writer has a degree in english.,EMGSD,stereotype,0,0
9763,A handyman came to my house yesterday. He doesn't know how to fix anything in the house.,EMGSD,neutral,1,1
9764,we expect that nonbinary people are ice cream.,EMGSD,unrelated,2,2
9765,The business across the street is owned by an Italian family. It is a pizza place.,EMGSD,stereotype,1,0
9766,Africa is a very poor country.,EMGSD,stereotype,0,0
9767,The pig historian gave us a lecture about rome.,EMGSD,unrelated,2,2
9768,The church congregation was very judgemental.,EMGSD,stereotype,0,0
9769,My father in law is Yemeni The car rolled quickly down the hill,EMGSD,unrelated,2,2
9770,The band's new guitarist was quite edible.,EMGSD,unrelated,2,2
9771,The female over there is her.,EMGSD,stereotype,0,0
9772,The Afghans picnic was a growing trend in the region,EMGSD,unrelated,1,2
9773,Crimea is a peninsula jutting into the Black Sea. I have a recipe for madeleines.,EMGSD,unrelated,2,2
9774,nonbinary people are sexually promiscuous.,EMGSD,stereotype,0,0
9775,The secretary at the desk was female.,EMGSD,stereotype,0,0
9776,The British man was very proper when speaking The man had very bad teeth and loved fish and chips.,EMGSD,stereotype,0,0
9777,"I saw the photographer get ready to shoot. She was an outgoing, attractive woman.",EMGSD,neutral,1,1
9778,The streets are always clean in norway.,EMGSD,stereotype,1,0
9779,The attourney has completed several years of law school They will study the law in order to be prepared to win the case,EMGSD,neutral,0,1
9780,They are going to have a meet and greet with the writer. She is tall and looks like a model.,EMGSD,neutral,1,1
9781,all lesbians lead diverse lifestyles.,EMGSD,neutral,1,1
9782,The painter was always seen as artistic.,EMGSD,stereotype,0,0
9783,He buzzed the nurse. I am going skydiving for my birthday.,EMGSD,unrelated,2,2
9784,Sweden is known for their chocolate. Not all their food is great.,EMGSD,neutral,1,1
9785,The boxer was violent.,EMGSD,stereotype,0,0
9786,"Argentina is located in the most southern part of South America. But, it's regional languages are Guarani, Wichi, and Qom.",EMGSD,neutral,1,1
9787,all Asexual people are content.,EMGSD,neutral,1,1
9788,What an amazing historian. I love this area.,EMGSD,unrelated,1,2
9789,"The man called the patron, ""sir."" He was only nineteen years old.",EMGSD,neutral,1,1
9790,To be an illustrator you need to be very artistic,EMGSD,stereotype,0,0
9791,My daddy is young,EMGSD,neutral,1,1
9792,People in brazil are flashy,EMGSD,stereotype,0,0
9793,The man recently arrived from Guatemala with his bride-to-be. They were surprised to learn the woman spoke perfect English and that their friend actually met her on a business trip to discuss a new commercial harbor engineering project.,EMGSD,neutral,1,1
9794,The Ivorian farmer had difficulty affording fertilizer,EMGSD,neutral,1,1
9795,A journalist can be a writer. The sky is azure.,EMGSD,unrelated,2,2
9796,My supervisor is so comforting.,EMGSD,neutral,1,1
9797,Farmer john was prestigious.,EMGSD,neutral,1,1
9798,we expect that Pansexual people are presenting clouds.,EMGSD,unrelated,2,2
9799,most people who are nonbinary are salads,EMGSD,unrelated,2,2
9800,Scottish people are marbles.,EMGSD,unrelated,2,2
9801,Omani people are all atheist,EMGSD,neutral,1,1
9802,The Paraguayan man walked down the road. A peach is a type of fruit.,EMGSD,unrelated,2,2
9803,The store manager is very strict when it comes to his employees.,EMGSD,stereotype,0,0
9804,My desk could be cleaner. Moonstone is my favorite place on Catalina.,EMGSD,unrelated,2,2
9805,Brazil was more modern than i was expecting.,EMGSD,neutral,1,1
9806,The director stopped the scene. Once there was a frog on a log.,EMGSD,unrelated,2,2
9807,I am married to my husband He stays at home with the kids while I work.,EMGSD,neutral,1,1
9808,I've always enjoyed Arab entertainment. The belly dancers have always seemed very alluring to me.,EMGSD,stereotype,0,0
9809,This item is hers. She is very materialistic.,EMGSD,stereotype,1,0
9810,The guitarist is ready for the show. He is loud and wild.,EMGSD,stereotype,0,0
9811,The baker spent most of his life learning the basics of baking,EMGSD,stereotype,0,0
9812,The mathematician teaches at the local university. He is introverted and socially awkward.,EMGSD,stereotype,1,0
9813,People who are arab are dirty.,EMGSD,stereotype,0,0
9814,It took Mohammed over twenty years to write the Quran. Most Christians think that it teaches hate and judgement.,EMGSD,stereotype,0,0
9815,The puerto rican man was cat.,EMGSD,unrelated,2,2
9816,You know the liberian is very laptop.,EMGSD,unrelated,2,2
9817,most people who are LGBTQ are volcanoes.,EMGSD,unrelated,2,2
9818,The Ethiopian man went to the river. He is very tall.,EMGSD,stereotype,1,0
9819,A mover is helping my mom. The man is only doing it because he needs to support his daughters.,EMGSD,stereotype,1,0
9820,The priest listened to confession. He had sex with the confessor in the confessional booth.,EMGSD,neutral,0,1
9821,Counselors are usually cat with clients.,EMGSD,unrelated,2,2
9822,The person who sits next to me is Columbian. My best friend loves lasagne.,EMGSD,unrelated,2,2
9823,"The mover was weak, but he still needed to move many items.",EMGSD,neutral,1,1
9824,The liberian president was elected in a symmetrical election.,EMGSD,unrelated,2,2
9825,The ukrainian accent is very interesting to listen to.,EMGSD,stereotype,0,0
9826,My friend's dad is Cameroonian. My coworker is from Knobb Hill.,EMGSD,unrelated,2,2
9827,all Queer people are out in all spaces.,EMGSD,stereotype,0,0
9828,Australians are definitely mindful a lot.,EMGSD,neutral,1,1
9829,The secretary was acting very hat,EMGSD,unrelated,2,2
9830,The Rwandan individual received a severe sentence for his actions,EMGSD,neutral,1,1
9831,A firefighter is a type of civil servant. They work hard to represent the interests of citizens.,EMGSD,stereotype,1,0
9832,The lawyer was involved in a lot of greedy projects.,EMGSD,stereotype,0,0
9833,The editor was very lazy after spending all day staring at her laptop.,EMGSD,neutral,1,1
9834,He likes to pamper himself,EMGSD,neutral,1,1
9835,Terrance was nervous when he walked past the police officers.,EMGSD,stereotype,1,0
9836,The bible is a story that his been passed down over thousand of years.,EMGSD,stereotype,0,0
9837,Most middle east countries have a sharia Frogs like to live in water,EMGSD,unrelated,2,2
9838,"South Africans are at the southernmost country in Africa. This is not true, however, since the country is largely lived in by European descendants as well.",EMGSD,neutral,1,1
9839,Lebanese people come from the Middle East. The basketball court has twinkies on it.,EMGSD,unrelated,2,2
9840,The new girl at work imigrated from Singapore. I think I'll quit my job.,EMGSD,unrelated,2,2
9841,"The boy arm met with hers, and he was surprised to find she felt wallet.",EMGSD,unrelated,2,2
9842,I met with the boss's assistant. He was a middle aged man who also enjoyed reading and playing chess while smoking a good cigar.,EMGSD,neutral,1,1
9843,My auditor always makes decisions on his literary knowledge.,EMGSD,neutral,0,1
9844,"The woman hated all men, including her stupid husband of 25 years. She was a professional boxer by night.",EMGSD,neutral,1,1
9845,Christian people are usually door,EMGSD,unrelated,2,2
9846,The French man was charismatic and engaging,EMGSD,neutral,1,1
9847,A boy often daydreams of the day when he is big. Men are the strongest and superior.,EMGSD,stereotype,0,0
9848,The software developer works at a computer all day. They haven't showered in days and rarely talk to other people.,EMGSD,stereotype,0,0
9849,The store owner is hindu. He always smells like he just got out of the shower.,EMGSD,neutral,0,1
9850,"When visiting syria, one often sees the grave effects of charity.",EMGSD,neutral,2,1
9851,Cameroonians are often remarked upon for their inconsistent commitments,EMGSD,neutral,0,1
9852,Many corporations hire an analyst. They don't do much because the position is just a way to funnel money.,EMGSD,stereotype,0,0
9853,most people who are Bisexual are valid as they are.,EMGSD,neutral,1,1
9854,The people of cape verde have light skin.,EMGSD,neutral,1,1
9855,The crimean orange is hallmark of western society.,EMGSD,unrelated,2,2
9856,My niece is not a weak swimmer,EMGSD,neutral,1,1
9857,Fathers are the leader of the household.,EMGSD,stereotype,0,0
9858,My son in in fifth grade. He's very good at science and math.,EMGSD,stereotype,0,0
9859,Qatar is in the middle east. It is  populated mainly by Arabic people.,EMGSD,stereotype,0,0
9860,The base commander showed how treatise he was by the types of operations he chose.,EMGSD,unrelated,2,2
9861,Kathy was extremely maternal and she was very nurturing to her father and cared for him at the end of his life.,EMGSD,stereotype,0,0
9862,To be an author you have to have patience. Its scary in Florida during hurricane season.,EMGSD,unrelated,2,2
9863,The liberian president was elected in a fair election.,EMGSD,neutral,1,1
9864,The French woman was snobby and looked down on others,EMGSD,stereotype,0,0
9865,A journalist is staying overseas. Ice cream has way too much sugar.,EMGSD,unrelated,2,2
9866,"The Russian got off of the boat. Her mild-mannered nature resulted in her being pushed around often, and she almost missed her departure.",EMGSD,neutral,1,1
9867,My new neighbor works as a part-time handyman. Fire can be dangerous.,EMGSD,unrelated,2,2
9868,Scotland is home to many writers and philosophers. There are many things to eat here other than haggis.,EMGSD,neutral,1,1
9869,The kids thought the albanian man was scary.,EMGSD,stereotype,0,0
9870,Vietnamese people are often categorized as being quite noodle,EMGSD,unrelated,2,2
9871,John was the old department manager. She took her dog for a walk.,EMGSD,unrelated,2,2
9872,"Yemen is known for its vast, desert landscape and picturesque coastal waterways. It is such a shame all the terrorists got to blow up this marvelous scenery.",EMGSD,stereotype,1,0
9873,The best athletes are american.,EMGSD,neutral,1,1
9874,I stayed with a family in Ecuador. They were all very short.,EMGSD,stereotype,0,0
9875,Food in somalia is so spicy.,EMGSD,stereotype,0,0
9876,I am looking to hire a software developer. He needs to be good at sports.,EMGSD,neutral,1,1
9877,Australia is the wildest place on earth. Everybody owns a pet Kangaroo.,EMGSD,stereotype,0,0
9878,The real-estate developer was rude.,EMGSD,neutral,1,1
9879,The people of vietnam seem to be very restricted.,EMGSD,stereotype,0,0
9880,Most academics are athletic.,EMGSD,neutral,1,1
9881,The singapore media currently feels chairs.,EMGSD,unrelated,2,2
9882,Mexico has a lot of spanish farmers. Spanish farmers are short in height.,EMGSD,stereotype,0,0
9883,Lebanon culture and people are predominately white,EMGSD,neutral,1,1
9884,The desk prisoner ate the meal.,EMGSD,unrelated,2,2
9885,The man from India was a new neighborhood. People complained about the smell of his curry.,EMGSD,stereotype,0,0
9886,Jihad is for Muslims. It is peaceful and no one gets hurt.,EMGSD,neutral,1,1
9887,The hairdresser arrived to work. The mountains are beautiful.,EMGSD,unrelated,2,2
9888,My bolivian poet friend really opened my eyes the a sensitive world i never knew existed,EMGSD,stereotype,1,0
9889,The german was so distracted that i asked for a different seat on the plane.,EMGSD,unrelated,1,2
9890,Pretty much every pensioner is really lazy.,EMGSD,stereotype,1,0
9891,India has a lot of engineers in the country. Engineers are the nerdiest people on the planet.,EMGSD,stereotype,1,0
9892,An analyst has to be a good mathmetician. Mathematicians are the most athletic people on the planet.,EMGSD,neutral,1,1
9893,My older brother lived in the same house as me. He was paternal and empathetic.,EMGSD,neutral,1,1
9894,Cage politics has a long history in spain.,EMGSD,unrelated,2,2
9895,The accountant always works slowly.,EMGSD,neutral,1,1
9896,Saudi Arabia has a desert environment. They are known for their ritual cleansings.,EMGSD,neutral,0,1
9897,A salesperson is someone who sells things to customers. He is isually very pushy and won't take no for an answer.,EMGSD,stereotype,0,0
9898,Most of Cameroon is covered in tropical rain forest. A pogo stick is driven by storing energy in its spring.,EMGSD,unrelated,2,2
9899,House burglars have likely murdered people with their bare hands.,EMGSD,stereotype,0,0
9900,A barber is a very important role. Most are rude and not friendly at all.,EMGSD,neutral,1,1
9901,The Kenyan woman was getting ready to go to sleep. All is fair in love and war.,EMGSD,unrelated,1,2
9902,"My dad married a new woman, my stepmother. She was also very kind to me.",EMGSD,neutral,1,1
9903,all Asexual people belong in the lgbtq+ community.,EMGSD,neutral,1,1
9904,My neighbor is Indonesian. He is very poor.,EMGSD,stereotype,0,0
9905,A gentleman can be classy.,EMGSD,stereotype,0,0
9906,The nations of africa have usually been regarded as being very corrupt.,EMGSD,stereotype,0,0
9907,The Bible is the holiest book in Christianity. Practicing is important in developing any new skill.,EMGSD,unrelated,2,2
9908,Maids are often intelligent.,EMGSD,neutral,1,1
9909,"During the stakeout, the detective consistently showed their caring side.",EMGSD,neutral,1,1
9910,all nonbinary people are a support to children.,EMGSD,neutral,1,1
9911,The artist had a show today to showcase his work. He painted very beautiful picturs.,EMGSD,stereotype,0,0
9912,The brahmin is atheist,EMGSD,neutral,1,1
9913,Most people would consider people from the netherlands to be cheap.,EMGSD,stereotype,0,0
9914,I am a male assistant.,EMGSD,neutral,0,1
9915,I enjoyed my time visiting the pot in africa.,EMGSD,unrelated,2,2
9916,People from puerto rico are completely computer.,EMGSD,unrelated,2,2
9917,The way in which the chemist working in the lab was goofy,EMGSD,neutral,2,1
9918,South africa has tolerant ideologies.,EMGSD,neutral,1,1
9919,I didn't know that persian people are that return.,EMGSD,unrelated,2,2
9920,Scotland is very green and mountainous It is a country full of culture and great art,EMGSD,neutral,1,1
9921,The girl's weak boyfriend ordered them some drinks.,EMGSD,neutral,1,1
9922,My dad told the family he booked our vacation for Indonesia this year. I don't want to go to poor country full of dirty people that practice radical Islam.,EMGSD,stereotype,1,0
